timestamp,year,session,events,tier,IND_MACRO,IND_Tier1,IND_Tier2,IND_Tier3,IND_FED,IND_Tier4,Adj Close,Close,High,Low,Open,Volume
2016-12-26 13:30:00-05:00,2016,US Mid 10-15 ET,Dallas Fed Manufacturing Index DEC,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-26 13:30:00-05:00,2016,US Mid 10-15 ET,S&P/Case-Shiller Home Price MoM OCT,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-26 13:30:00-05:00,2016,US Mid 10-15 ET,S&P/Case-Shiller Home Price YoY OCT,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-26 13:30:00-05:00,2016,US Mid 10-15 ET,CB Consumer Confidence DEC,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2016-12-26 13:30:00-05:00,2016,US Mid 10-15 ET,6-Month Bill Auction,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2016-12-26 13:30:00-05:00,2016,US Mid 10-15 ET,2-Year Note Auction,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2016-12-26 13:30:00-05:00,2016,US Mid 10-15 ET,3-Month Bill Auction,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2016-12-26 13:30:00-05:00,2016,US Mid 10-15 ET,Richmond Fed Manufacturing Index DEC,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-26 13:30:00-05:00,2016,US Mid 10-15 ET,4-Week Bill Auction,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2016-12-27 13:30:00-05:00,2016,US Mid 10-15 ET,Pending Home Sales YoY NOV,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-27 13:30:00-05:00,2016,US Mid 10-15 ET,Pending Home Sales MoM NOV,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-27 13:30:00-05:00,2016,US Mid 10-15 ET,5-Year Note Auction,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2016-12-27 13:30:00-05:00,2016,US Mid 10-15 ET,Redbook MoM DEC/24,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-27 13:30:00-05:00,2016,US Mid 10-15 ET,Redbook YoY DEC/24,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-28 13:30:00-05:00,2016,US Mid 10-15 ET,Wholesale Inventories MoM Adv NOV,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-28 13:30:00-05:00,2016,US Mid 10-15 ET,EIA Gasoline Stocks Change DEC/23,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-28 13:30:00-05:00,2016,US Mid 10-15 ET,EIA Crude Oil Stocks Change DEC/23,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-28 13:30:00-05:00,2016,US Mid 10-15 ET,7-Year Note Auction,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2016-12-28 13:30:00-05:00,2016,US Mid 10-15 ET,Continuing Jobless Claims DEC/17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-28 13:30:00-05:00,2016,US Mid 10-15 ET,EIA Natural Gas Stocks Change DEC/23,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-28 13:30:00-05:00,2016,US Mid 10-15 ET,Initial Jobless Claims DEC/24,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-28 13:30:00-05:00,2016,US Mid 10-15 ET,Goods Trade Balance Adv NOV,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-29 13:30:00-05:00,2016,US Mid 10-15 ET,Baker Hughes Oil Rig Count DEC,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2016-12-29 13:30:00-05:00,2016,US Mid 10-15 ET,Chicago PMI DEC,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2017-12-15 13:30:00-05:00,2017,US Mid 10-15 ET,Foreign Bond Investment OCT,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2017-12-15 13:30:00-05:00,2017,US Mid 10-15 ET,Net Long-term TIC Flows OCT,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2017-12-15 13:30:00-05:00,2017,US Mid 10-15 ET,Overall Net Capital Flows OCT,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2017-12-17 13:30:00-05:00,2017,US Mid 10-15 ET,NAHB Housing Market Index DEC,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2017-12-17 13:30:00-05:00,2017,US Mid 10-15 ET,3-Month Bill Auction,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2017-12-17 13:30:00-05:00,2017,US Mid 10-15 ET,6-Month Bill Auction,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2017-12-18 13:30:00-05:00,2017,US Mid 10-15 ET,Housing Starts NOV,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2017-12-18 13:30:00-05:00,2017,US Mid 10-15 ET,Building Permits NOV,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2017-12-18 13:30:00-05:00,2017,US Mid 10-15 ET,Building Permits MoM NOV,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2017-12-18 13:30:00-05:00,2017,US Mid 10-15 ET,Current Account Q3,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2017-12-18 13:30:00-05:00,2017,US Mid 10-15 ET,Fed Kashkari Speech ,4.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,
2017-12-18 13:30:00-05:00,2017,US Mid 10-15 ET,Housing Starts MoM NOV,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2017-12-18 13:30:00-05:00,2017,US Mid 10-15 ET,Redbook MoM DEC/16,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2017-12-18 13:30:00-05:00,2017,US Mid 10-15 ET,4-Week Bill Auction,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2017-12-18 13:30:00-05:00,2017,US Mid 10-15 ET,Redbook YoY DEC/16,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
2017-12-19 13:30:00-05:00,2017,US Mid 10-15 ET,Existing Home Sales MoM NOV,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
