timestamp,session,Adj Close,Close,High,Low,Open,Volume,event_before,exact_event,event_after
2022-12-16 06:00:00-05:00,London 0-7 ET,114.65625,114.65625,114.734375,114.65625,114.65625,24608.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-16 07:00:00-05:00,US Open 7-10 ET,114.8125,114.8125,114.828125,114.640625,114.671875,44005.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-16 08:00:00-05:00,US Open 7-10 ET,114.53125,114.53125,114.828125,114.484375,114.8125,129609.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-16 09:00:00-05:00,US Open 7-10 ET,114.53125,114.53125,114.59375,114.1875,114.53125,267330.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-16 10:00:00-05:00,US Mid 10-15 ET,114.640625,114.640625,114.640625,114.453125,114.53125,98285.0,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC",,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16"
2022-12-16 11:00:00-05:00,US Mid 10-15 ET,114.6875,114.6875,114.78125,114.5625,114.640625,92608.0,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC",,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16"
2022-12-16 12:00:00-05:00,US Mid 10-15 ET,114.875,114.875,114.890625,114.6875,114.703125,74072.0,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC",,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16"
2022-12-16 13:00:00-05:00,US Mid 10-15 ET,114.875,114.875,114.953125,114.84375,114.875,58157.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-16 14:00:00-05:00,US Mid 10-15 ET,114.828125,114.828125,114.9375,114.8125,114.875,45054.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-16 15:00:00-05:00,US Close 15-17 ET,114.765625,114.765625,114.84375,114.734375,114.828125,58536.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-16 16:00:00-05:00,US Close 15-17 ET,114.75,114.75,114.796875,114.71875,114.75,29685.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-18 18:00:00-05:00,Asia 18-24 ET,114.5625,114.5625,114.71875,114.546875,114.703125,15316.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-18 19:00:00-05:00,Asia 18-24 ET,114.609375,114.609375,114.6875,114.5625,114.5625,8405.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-18 20:00:00-05:00,Asia 18-24 ET,114.59375,114.59375,114.609375,114.515625,114.59375,9944.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-18 21:00:00-05:00,Asia 18-24 ET,114.53125,114.53125,114.609375,114.53125,114.59375,8094.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-18 22:00:00-05:00,Asia 18-24 ET,114.59375,114.59375,114.625,114.515625,114.53125,6370.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-18 23:00:00-05:00,Asia 18-24 ET,114.578125,114.578125,114.640625,114.578125,114.59375,4568.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-19 00:00:00-05:00,London 0-7 ET,114.546875,114.546875,114.59375,114.515625,114.59375,4160.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-19 01:00:00-05:00,London 0-7 ET,114.546875,114.546875,114.609375,114.53125,114.546875,5356.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-19 02:00:00-05:00,London 0-7 ET,114.578125,114.578125,114.609375,114.546875,114.5625,13342.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-19 03:00:00-05:00,London 0-7 ET,114.625,114.625,114.703125,114.578125,114.59375,21104.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-19 04:00:00-05:00,London 0-7 ET,114.53125,114.53125,114.625,114.5,114.609375,20756.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-19 05:00:00-05:00,London 0-7 ET,114.578125,114.578125,114.609375,114.53125,114.53125,16747.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-19 06:00:00-05:00,London 0-7 ET,114.59375,114.59375,114.59375,114.5625,114.59375,10004.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-19 07:00:00-05:00,US Open 7-10 ET,114.375,114.375,114.609375,114.375,114.59375,42677.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-19 08:00:00-05:00,US Open 7-10 ET,114.1875,114.1875,114.40625,114.171875,114.375,113944.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-19 09:00:00-05:00,US Open 7-10 ET,114.125,114.125,114.265625,114.109375,114.1875,108636.0,"Baker Hughes Oil Rig Count DEC/16, Baker Hughes Total Rig Count DEC/16",,NAHB Housing Market Index DEC
2022-12-19 10:00:00-05:00,US Mid 10-15 ET,114.171875,114.171875,114.1875,114.109375,114.140625,58865.0,NAHB Housing Market Index DEC,,NY Fed Treasury Purchases 2.25 to 4.5 yrs
2022-12-19 11:00:00-05:00,US Mid 10-15 ET,114.0625,114.0625,114.171875,114.015625,114.171875,76842.0,NY Fed Treasury Purchases 2.25 to 4.5 yrs,,"3-Month Bill Auction, 6-Month Bill Auction"
2022-12-19 12:00:00-05:00,US Mid 10-15 ET,114.125,114.125,114.140625,114.03125,114.0625,36357.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-19 13:00:00-05:00,US Mid 10-15 ET,114.1875,114.1875,114.21875,114.125,114.125,37314.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-19 14:00:00-05:00,US Mid 10-15 ET,114.140625,114.140625,114.203125,114.109375,114.1875,66831.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-19 15:00:00-05:00,US Close 15-17 ET,114.109375,114.109375,114.203125,114.09375,114.15625,48140.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-19 16:00:00-05:00,US Close 15-17 ET,114.125,114.125,114.140625,114.09375,114.09375,19503.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-19 18:00:00-05:00,Asia 18-24 ET,114.078125,114.078125,114.171875,114.0625,114.140625,0.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-19 19:00:00-05:00,Asia 18-24 ET,114.109375,114.109375,114.109375,114.046875,114.078125,7813.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-19 20:00:00-05:00,Asia 18-24 ET,114.078125,114.078125,114.125,114.046875,114.09375,11208.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-19 21:00:00-05:00,Asia 18-24 ET,114.125,114.125,114.171875,114.078125,114.078125,7455.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-19 22:00:00-05:00,Asia 18-24 ET,113.421875,113.421875,114.171875,113.390625,114.109375,216501.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-19 23:00:00-05:00,Asia 18-24 ET,113.4375,113.4375,113.59375,113.359375,113.40625,63078.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-20 00:00:00-05:00,London 0-7 ET,113.578125,113.578125,113.625,113.40625,113.453125,44418.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-20 01:00:00-05:00,London 0-7 ET,113.671875,113.671875,113.6875,113.5,113.5625,39863.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-20 02:00:00-05:00,London 0-7 ET,113.671875,113.671875,113.765625,113.640625,113.671875,53836.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-20 03:00:00-05:00,London 0-7 ET,113.625,113.625,113.765625,113.59375,113.65625,60422.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-20 04:00:00-05:00,London 0-7 ET,113.640625,113.640625,113.703125,113.609375,113.640625,26270.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-20 05:00:00-05:00,London 0-7 ET,113.625,113.625,113.65625,113.5625,113.625,19842.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-20 06:00:00-05:00,London 0-7 ET,113.703125,113.703125,113.734375,113.578125,113.609375,24511.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-20 07:00:00-05:00,US Open 7-10 ET,113.625,113.625,113.734375,113.609375,113.71875,39412.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-20 08:00:00-05:00,US Open 7-10 ET,113.5625,113.5625,113.703125,113.546875,113.625,77483.0,"3-Month Bill Auction, 6-Month Bill Auction",,"Building Permits Prel NOV, Building Permits MoM Prel NOV, Housing Starts NOV, Housing Starts MoM NOV"
2022-12-20 09:00:00-05:00,US Open 7-10 ET,113.390625,113.390625,113.578125,113.3125,113.578125,177665.0,Redbook YoY DEC/17,,International Monetary Market (IMM) Date
2022-12-20 10:00:00-05:00,US Mid 10-15 ET,113.5625,113.5625,113.65625,113.390625,113.390625,132479.0,Redbook YoY DEC/17,,International Monetary Market (IMM) Date
2022-12-20 11:00:00-05:00,US Mid 10-15 ET,113.46875,113.46875,113.578125,113.421875,113.5625,73155.0,Redbook YoY DEC/17,,International Monetary Market (IMM) Date
2022-12-20 12:00:00-05:00,US Mid 10-15 ET,113.453125,113.453125,113.515625,113.421875,113.46875,47191.0,Redbook YoY DEC/17,,International Monetary Market (IMM) Date
2022-12-20 13:00:00-05:00,US Mid 10-15 ET,113.4375,113.4375,113.484375,113.40625,113.453125,40904.0,Redbook YoY DEC/17,,International Monetary Market (IMM) Date
2022-12-20 14:00:00-05:00,US Mid 10-15 ET,113.53125,113.53125,113.578125,113.4375,113.4375,48926.0,International Monetary Market (IMM) Date,,API Crude Oil Stock Change DEC/16
2022-12-20 15:00:00-05:00,US Close 15-17 ET,113.46875,113.46875,113.546875,113.453125,113.53125,48290.0,International Monetary Market (IMM) Date,,API Crude Oil Stock Change DEC/16
2022-12-20 16:00:00-05:00,US Close 15-17 ET,113.484375,113.484375,113.546875,113.4375,113.484375,28245.0,International Monetary Market (IMM) Date,,API Crude Oil Stock Change DEC/16
2022-12-20 18:00:00-05:00,Asia 18-24 ET,113.4375,113.4375,113.53125,113.421875,113.5,0.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-20 19:00:00-05:00,Asia 18-24 ET,113.4375,113.4375,113.453125,113.359375,113.4375,10759.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-20 20:00:00-05:00,Asia 18-24 ET,113.34375,113.34375,113.4375,113.296875,113.4375,12784.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-20 21:00:00-05:00,Asia 18-24 ET,113.34375,113.34375,113.375,113.3125,113.328125,11681.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-20 22:00:00-05:00,Asia 18-24 ET,113.421875,113.421875,113.453125,113.328125,113.328125,7663.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-20 23:00:00-05:00,Asia 18-24 ET,113.40625,113.40625,113.4375,113.390625,113.421875,6380.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-21 00:00:00-05:00,London 0-7 ET,113.390625,113.390625,113.4375,113.375,113.40625,3872.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-21 01:00:00-05:00,London 0-7 ET,113.484375,113.484375,113.5,113.359375,113.375,10531.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-21 02:00:00-05:00,London 0-7 ET,113.609375,113.609375,113.625,113.453125,113.484375,26554.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-21 03:00:00-05:00,London 0-7 ET,113.578125,113.578125,113.625,113.515625,113.609375,34051.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-21 04:00:00-05:00,London 0-7 ET,113.59375,113.59375,113.65625,113.546875,113.578125,24161.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-21 05:00:00-05:00,London 0-7 ET,113.578125,113.578125,113.625,113.53125,113.59375,15662.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-21 06:00:00-05:00,London 0-7 ET,113.625,113.625,113.640625,113.578125,113.578125,14205.0,API Crude Oil Stock Change DEC/16,,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16"
2022-12-21 07:00:00-05:00,US Open 7-10 ET,113.796875,113.796875,113.828125,113.5625,113.609375,52468.0,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16",,Current Account Q3
2022-12-21 08:00:00-05:00,US Open 7-10 ET,113.96875,113.96875,113.96875,113.765625,113.796875,120442.0,"MBA 30-Year Mortgage Rate DEC/16, MBA Mortgage Applications DEC/16, MBA Mortgage Market Index DEC/16, MBA Mortgage Refinance Index DEC/16, MBA Purchase Index DEC/16",,Current Account Q3
2022-12-21 09:00:00-05:00,US Open 7-10 ET,113.796875,113.796875,114.046875,113.78125,113.96875,120111.0,Current Account Q3,,"CB Consumer Confidence DEC, Existing Home Sales NOV, Existing Home Sales MoM NOV"
2022-12-21 10:00:00-05:00,US Mid 10-15 ET,113.6875,113.6875,113.84375,113.671875,113.796875,99927.0,"CB Consumer Confidence DEC, Existing Home Sales NOV, Existing Home Sales MoM NOV",,"EIA Crude Oil Stocks Change DEC/16, EIA Gasoline Stocks Change DEC/16, EIA Crude Oil Imports Change DEC/16, EIA Cushing Crude Oil Stocks Change DEC/16, EIA Distillate Fuel Production Change DEC/16, EIA Distillate Stocks Change DEC/16, EIA Gasoline Production Change DEC/16, EIA Heating Oil Stocks Change DEC/16, EIA Refinery Crude Runs Change DEC/16"
2022-12-21 11:00:00-05:00,US Mid 10-15 ET,113.546875,113.546875,113.703125,113.515625,113.6875,71241.0,"EIA Crude Oil Stocks Change DEC/16, EIA Gasoline Stocks Change DEC/16, EIA Crude Oil Imports Change DEC/16, EIA Cushing Crude Oil Stocks Change DEC/16, EIA Distillate Fuel Production Change DEC/16, EIA Distillate Stocks Change DEC/16, EIA Gasoline Production Change DEC/16, EIA Heating Oil Stocks Change DEC/16, EIA Refinery Crude Runs Change DEC/16",,17-Week Bill Auction
2022-12-21 12:00:00-05:00,US Mid 10-15 ET,113.578125,113.578125,113.578125,113.484375,113.53125,59159.0,17-Week Bill Auction,,20-Year Bond Auction
2022-12-21 13:00:00-05:00,US Mid 10-15 ET,113.6875,113.6875,113.6875,113.546875,113.5625,68394.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-21 14:00:00-05:00,US Mid 10-15 ET,113.546875,113.546875,113.734375,113.546875,113.6875,63708.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-21 15:00:00-05:00,US Close 15-17 ET,113.5625,113.5625,113.59375,113.5,113.5625,43601.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-21 16:00:00-05:00,US Close 15-17 ET,113.625,113.625,113.625,113.546875,113.546875,24772.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-21 18:00:00-05:00,Asia 18-24 ET,113.625,113.625,113.6875,113.609375,113.671875,0.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-21 19:00:00-05:00,Asia 18-24 ET,113.6875,113.6875,113.703125,113.609375,113.625,7583.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-21 20:00:00-05:00,Asia 18-24 ET,113.6875,113.6875,113.75,113.65625,113.703125,8729.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-21 21:00:00-05:00,Asia 18-24 ET,113.734375,113.734375,113.765625,113.671875,113.703125,17279.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-21 22:00:00-05:00,Asia 18-24 ET,113.703125,113.703125,113.75,113.6875,113.71875,4870.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-21 23:00:00-05:00,Asia 18-24 ET,113.671875,113.671875,113.703125,113.65625,113.703125,5865.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-22 00:00:00-05:00,London 0-7 ET,113.734375,113.734375,113.734375,113.671875,113.6875,7383.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-22 01:00:00-05:00,London 0-7 ET,113.765625,113.765625,113.796875,113.71875,113.734375,9907.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-22 02:00:00-05:00,London 0-7 ET,113.828125,113.828125,113.84375,113.734375,113.765625,22095.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-22 03:00:00-05:00,London 0-7 ET,113.859375,113.859375,113.90625,113.8125,113.828125,28364.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
2022-12-22 04:00:00-05:00,London 0-7 ET,113.828125,113.828125,113.875,113.8125,113.875,16027.0,20-Year Bond Auction,,"GDP Growth Rate QoQ Final Q3, GDP Price Index QoQ Final Q3, Initial Jobless Claims DEC/17, Continuing Jobless Claims DEC/10, Core PCE Prices QoQ Final Q3, Corporate Profits QoQ Final Q3, GDP Sales QoQ Final Q3, Jobless Claims 4-week Average DEC/17, PCE Prices QoQ Final Q3, Real Consumer Spending QoQ Final Q3"
