Date,"Volatility of Returns (Session:All day, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2024-11-19,8.0,-0.20267008432398076,-0.20267008432398076
2024-11-20,5.5,-0.6791963188898157,-0.6791963188898157
2024-11-21,7.0,-0.3932805781503147,-0.3932805781503147
2024-11-22,5.0,-0.7745015658029826,-0.7745015658029826
2024-11-24,3.75,-1.0127646830859,-1.0127646830859
2024-11-25,11.5,0.46446664406818805,0.46446664406818805
2024-11-26,5.25,-0.7268489423463992,-0.7268489423463992
2024-11-29,5.75,-0.6315436954332322,-0.6315436954332322
2024-12-01,5.75,-0.6315436954332322,-0.6315436954332322
2024-12-02,10.25,0.22620352678527061,0.22620352678527061
2024-12-03,10.0,0.17855090332868714,0.17855090332868714
2024-12-04,12.25,0.6074245144379385,0.6074245144379385
2024-12-05,8.25,-0.1550174608673973,-0.1550174608673973
2024-12-08,4.0,-0.9651120596293166,-0.9651120596293166
2024-12-09,9.5,0.08324565641552016,0.08324565641552016
2024-12-10,9.5,0.08324565641552016,0.08324565641552016
2024-12-13,10.0,0.17855090332868714,0.17855090332868714
2024-12-15,1.75,-1.393985670738568,-1.393985670738568
2024-12-16,5.5,-0.6791963188898157,-0.6791963188898157
2024-12-17,7.25,-0.34562795469373125,-0.34562795469373125
2024-12-18,18.0,1.7034348539393587,1.7034348539393587
2024-12-22,1.75,-1.393985670738568,-1.393985670738568
2024-12-23,8.75,-0.059712213954230306,-0.059712213954230306
2024-12-24,4.5,-0.8698068127161496,-0.8698068127161496
2024-12-25,2.5,-1.2510278003688176,-1.2510278003688176
2024-12-26,8.0,-0.20267008432398076,-0.20267008432398076
2024-12-27,5.75,-0.6315436954332322,-0.6315436954332322
2024-12-29,1.5,-1.4416382941951515,-1.4416382941951515
2024-12-30,11.0,0.3691613971550211,0.3691613971550211
2024-12-31,7.75,-0.25032270778056426,-0.25032270778056426
2025-01-01,3.25,-1.108069929999067,-1.108069929999067
2025-01-02,8.5,-0.10736483741081379,-0.10736483741081379
2025-01-03,7.25,-0.34562795469373125,-0.34562795469373125
2025-01-05,3.5,-1.0604173065424836,-1.0604173065424836
2025-01-06,6.5,-0.4885858250634817,-0.4885858250634817
2025-01-07,9.25,0.03559303295893667,0.03559303295893667
2025-01-08,7.25,-0.34562795469373125,-0.34562795469373125
2025-01-09,4.75,-0.8221541892595661,-0.8221541892595661
2025-01-12,4.25,-0.9174594361727331,-0.9174594361727331
2025-01-13,5.0,-0.7745015658029826,-0.7745015658029826
2025-01-16,12.0,0.559771890981355,0.559771890981355
2025-01-17,7.254028320312273,-0.34486011456971827,-0.34486011456971827
2025-01-19,2.25,-1.298680423825401,-1.298680423825401
2025-01-20,13.75,0.8933402551774394,0.8933402551774394
2025-01-21,7.5,-0.29797533123714776,-0.29797533123714776
2025-01-22,7.0,-0.3932805781503147,-0.3932805781503147
2025-01-23,6.75,-0.4409332016068982,-0.4409332016068982
2025-01-24,6.25,-0.5362384485200652,-0.5362384485200652
2025-01-26,4.0,-0.9651120596293166,-0.9651120596293166
2025-01-27,11.25,0.41681402061160455,0.41681402061160455
2025-01-28,7.0,-0.3932805781503147,-0.3932805781503147
2025-01-29,9.5,0.08324565641552016,0.08324565641552016
2025-02-02,9.5,0.08324565641552016,0.08324565641552016
2025-02-03,8.0,-0.20267008432398076,-0.20267008432398076
2025-02-04,9.5,0.08324565641552016,0.08324565641552016
2025-02-05,11.25,0.41681402061160455,0.41681402061160455
2025-02-06,5.0,-0.7745015658029826,-0.7745015658029826
2025-02-09,2.75,-1.203375176912234,-1.203375176912234
2025-02-10,5.5,-0.6791963188898157,-0.6791963188898157
2025-02-11,6.25,-0.5362384485200652,-0.5362384485200652
2025-02-14,10.75,0.3215087736984376,0.3215087736984376
2025-02-16,2.75,-1.203375176912234,-1.203375176912234
2025-02-17,3.75,-1.0127646830859,-1.0127646830859
2025-02-18,6.25,-0.5362384485200652,-0.5362384485200652
2025-02-19,7.0,-0.3932805781503147,-0.3932805781503147
2025-02-20,5.0,-0.7745015658029826,-0.7745015658029826
2025-02-21,10.25,0.22620352678527061,0.22620352678527061
2025-02-23,1.5,-1.4416382941951515,-1.4416382941951515
2025-02-24,9.75,0.13089827987210365,0.13089827987210365
2025-02-25,11.0,0.3691613971550211,0.3691613971550211
2025-02-26,10.75,0.3215087736984376,0.3215087736984376
2025-03-02,3.0,-1.1557225534556506,-1.1557225534556506
2025-03-03,17.0,1.5128243601130247,1.5128243601130247
2025-03-04,19.0,1.8940453477656927,1.8940453477656927
2025-03-05,16.75,1.4651717366564414,1.4651717366564414
2025-03-06,10.25,0.22620352678527061,0.22620352678527061
2025-03-09,4.0,-0.9651120596293166,-0.9651120596293166
2025-03-10,17.25,1.5604769835696082,1.5604769835696082
2025-03-11,13.25,0.7980350082642724,0.7980350082642724
2025-03-14,5.75,-0.6315436954332322,-0.6315436954332322
2025-03-16,3.5,-1.0604173065424836,-1.0604173065424836
2025-03-17,8.0,-0.20267008432398076,-0.20267008432398076
2025-03-18,7.5,-0.29797533123714776,-0.29797533123714776
2025-03-19,11.75,0.5121192675247715,0.5121192675247715
2025-03-20,8.5,-0.10736483741081379,-0.10736483741081379
2025-03-21,6.5,-0.4885858250634817,-0.4885858250634817
2025-03-23,3.0,-1.1557225534556506,-1.1557225534556506
2025-03-24,7.5,-0.29797533123714776,-0.29797533123714776
2025-03-25,8.0,-0.20267008432398076,-0.20267008432398076
2025-03-26,5.25,-0.7268489423463992,-0.7268489423463992
2025-03-30,5.75,-0.6315436954332322,-0.6315436954332322
2025-03-31,9.25,0.03559303295893667,0.03559303295893667
2025-04-01,7.75,-0.25032270778056426,-0.25032270778056426
2025-04-02,25.75,3.180666181093447,3.180666181093447
2025-04-03,17.25,1.5604769835696082,1.5604769835696082
2025-04-04,20.25,2.13230846504861,2.13230846504861
2025-04-06,14.75,1.0839507490037734,1.0839507490037734
2025-04-07,38.25,5.563297353922621,5.563297353922621
2025-04-08,32.5,4.467287014421201,4.467287014421201
2025-04-09,19.5,1.9893505946788597,1.9893505946788597
2025-04-13,9.25,0.03559303295893667,0.03559303295893667
2025-04-14,16.25,1.3698664897432744,1.3698664897432744
2025-04-15,11.5,0.46446664406818805,0.46446664406818805
2025-04-16,10.25,0.22620352678527061,0.22620352678527061
2025-04-17,6.25,-0.5362384485200652,-0.5362384485200652
2025-04-20,2.5,-1.2510278003688176,-1.2510278003688176
2025-04-21,9.75,0.13089827987210365,0.13089827987210365
2025-04-22,8.0,-0.20267008432398076,-0.20267008432398076
2025-04-23,11.5,0.46446664406818805,0.46446664406818805
2025-04-24,8.0,-0.20267008432398076,-0.20267008432398076
2025-04-25,9.75,0.13089827987210365,0.13089827987210365
2025-04-27,2.25,-1.298680423825401,-1.298680423825401
2025-04-28,10.5,0.2738561502418541,0.2738561502418541
2025-04-29,9.75,0.13089827987210365,0.13089827987210365
2025-05-01,14.5,1.03629812554719,1.03629812554719
2025-05-04,3.5,-1.0604173065424836,-1.0604173065424836
2025-05-05,8.25,-0.1550174608673973,-0.1550174608673973
2025-05-06,8.5,-0.10736483741081379,-0.10736483741081379
2025-05-07,9.0,-0.012059590497646816,-0.012059590497646816
2025-05-08,12.5,0.655077137894522,0.655077137894522
2025-05-09,3.25,-1.108069929999067,-1.108069929999067
2025-05-11,2.0,-1.3463330472819846,-1.3463330472819846
2025-05-12,9.0,-0.012059590497646816,-0.012059590497646816
2025-05-14,11.25,0.41681402061160455,0.41681402061160455
2025-05-16,11.25,0.41681402061160455,0.41681402061160455
2025-05-18,5.25,-0.7268489423463992,-0.7268489423463992
2025-05-19,12.0,0.559771890981355,0.559771890981355
2025-05-20,7.25,-0.34562795469373125,-0.34562795469373125
2025-05-21,10.25,0.22620352678527061,0.22620352678527061
2025-05-22,10.75,0.3215087736984376,0.3215087736984376
2025-05-23,10.5,0.2738561502418541,0.2738561502418541
